 i've got the same issue signed but confirmation;empty
 don't owe you now you owe red idiot;love
 thanks for adding glad have you;surprise
 apparently time seeing they seem everywhere except;surprise
 yeah text but car;worry
 wish this area offered food delivery;neutral
 actually have here but won't hook the;neutral
 only like episodes sad;love
 get well soon take some rest;worry
 that's how usually answer things may looking miss talking;surprise
 were sad you had leave come;worry
 cant wait till get sydney missed out tickets;worry
 singularly failed provoke anyone when posted this last time round;neutral
 was here and there before but now it's constant;neutral
 morning alex hope you will lots today miss you when you aren't here;sadness
 i'm coming get another spoon;neutral
 nice action miss working you see clients;happiness
 sorry bout your cat;neutral
 you guys need come somewhere like somewhere north jersey;neutral
 shut you know just like again;neutral
 tell his people contact people;neutral
 i'm just bustin' it's not never seen any real appeal bad quality audio from crap artists;hate
 please don't roll your can't handle;sadness
 want the beach the sun;hate
 thanks for the was supposed team but friend hasn't communicated;worry
 one thing good enough for friendship;neutral
 not worth love the free version for the;worry
 maybe you should ask cousin get you video i'm just randomly replying people;neutral
 yeah know seem move fast already had two first few minutes 'em;worry
 won't town there another one;relief
 but then real life;surprise
 don't think sisters get ticket what you doing next;worry
 want get all dressed and out but have one i'm with you mentor;neutral
 thanks for now learned something new today;happiness
 yes think it's safe say she the same popularity level today;neutral
 i'm glad i'm not the only one;fun
 happy mother's hope you have great day and kisses from the netherlands;love
 wouldn't say they'd hinted will seriously die with him it's;sadness
 i'm come and try find you and your fan too;love
 not quite some are still lounging around how are you this;empty
 lucky work all day and maybe even;sadness
 can't wait for love your you should have future career script writer stock;happiness
 thanks will let you know when its and the baby are want something put them;love
 you mom has lot i'm getting tired just reading your and living;sadness
 can't make makers tonight;sadness
 about being the most magical place;happiness
 you would think found but;neutral
 how cool was have now get another;happiness
 not much working and you;love
 why you say that find that;worry
 i'm going see maybe today;worry
 there anyway you could forgive;sadness
 thinking about reading that she talking about the view not that you miss often;neutral
 heard not illegal unless you are caught;neutral
 think i've been killed judging energy after attacking just see what happened;neutral
 it's called when had job sold lot;neutral
 can't believe that almost got put before the rescue group went and got;worry
 hey wanted say always tell ash invite over but she says always working;happiness
 that was the hopefully others get the same;relief
 yeah need get back into just haven't felt but thank god for would miss more;love
 like follow talk looking;neutral
 but was only tend ramble about;worry
 she's wish she were grandma;fun
 much that she's not even paying attention;worry
 thank see you've read desert islands great;love
 never relaxing weekend for the;neutral
 i'd move into but none the other just like the;neutral
 must let work see can top that;sadness
 that for inside warm and dry;neutral
 get help give his presents when gets wait for people then party;happiness
 you wait not there;love
 katie for well i'm about tall and which quite good;relief
 allergic get swollen and they hurt what;worry
